age,income,region,job_type,owns_car,amount_spent,score,target
43,56323,South,Admin,1,932,0.30655784912035516,0
67,83785,West,Sales,1,1051,1.0,1
69,54900,South,Sales,1,644,0.23084428881245453,0
35,63921,East,Tech,1,710,0.8067326533362915,1
28,59095,North,HR,0,1551,0.08656113165204597,0
45,39618,North,Sales,0,1030,0.9264990073468184,0
45,51145,North,HR,1,979,0.18971360448259664,0
20,49589,West,HR,1,755,0.7049745272969924,0
17,49425,North,HR,0,1317,0.9102586478010463,0
41,30792,North,Tech,1,1247,0.6055359931043115,0
40,41641,East,Tech,0,1039,0.5167254112498302,0
52,24971,North,Sales,0,1863,0.5246946679298379,0
63,67541,East,Sales,1,1321,0.14882713517415896,0
69,62502,East,HR,0,1572,0.29475778642976314,0
23,60505,West,Sales,0,1079,0.7985229476738976,0
44,41394,North,Tech,1,387,0.5363343406309317,0
31,54632,West,HR,1,896,0.8664657786270828,0
23,72923,East,HR,1,539,0.5454442183276252,1
25,64350,South,HR,1,844,0.7796981519564763,1
25,60504,West,Sales,0,1078,0.7383472315697397,0
50,55911,West,Admin,0,848,0.42944898909862755,0
66,57614,North,HR,1,805,0.21476536643791666,0
32,43111,South,Admin,0,1090,0.330154340561384,0
51,60663,West,Admin,0,910,0.13132536468714634,0
43,60163,North,Tech,0,1320,0.0,0
39,50432,East,Tech,0,905,0.5378317418513534,0
39,6552,South,Admin,1,1130,0.0,0
57,67544,East,Sales,1,1323,0.029242280915810256,0
44,34972,South,Tech,0,716,0.2380953803010343,0
59,75446,North,HR,1,1391,0.4901434067199115,1
38,56671,South,HR,1,975,0.8463183326973057,1
39,53372,West,HR,0,1257,0.0,0
33,47907,North,Tech,0,700,0.9256441505759263,0
53,32854,West,Sales,0,1176,1.0,0
38,41295,South,Sales,1,976,0.6366477825442622,0
37,46948,South,Sales,0,626,0.23302866155582427,0
37,47450,North,HR,1,1308,0.8659049624766672,0
51,23587,North,Tech,0,1101,0.8918748499232049,0
28,60500,West,Sales,0,1078,0.8177020599162278,0
33,34635,North,Admin,0,642,0.1430636141405288,0
45,60840,East,HR,1,1160,0.26806720304810694,0
33,60821,South,Tech,1,1040,0.21250754125052965,0
16,39439,West,Tech,0,778,0.1379668441321029,0
55,35027,North,HR,1,904,0.9861978755658082,0
22,84359,North,Tech,1,644,0.25380457871870693,0
60,37729,South,HR,0,1088,0.5375302633182396,0
49,61403,North,Sales,0,1544,0.974037656486376,0
60,68008,North,HR,1,598,0.6230289153014881,1
54,28032,East,Admin,0,783,0.7404817939049175,0
53,66621,East,Sales,0,888,0.44066236216503135,0
64,58084,East,HR,1,1011,0.03713523667981123,0
22,55660,East,Tech,0,830,0.5924367276505754,0
46,61192,North,Admin,1,775,0.10246406081248993,0
61,84487,East,Admin,0,1139,0.972910660492429,0
54,29778,South,Tech,1,734,0.6119515306516171,0
28,48944,East,Admin,0,972,0.5932758475775067,0
27,42593,North,HR,0,1455,0.1889817197192306,0
19,43212,South,Sales,0,637,1.0,0
23,46103,West,Tech,0,665,0.31717210405118457,0
17,49591,West,HR,1,751,0.718855152880041,0
28,59577,South,Sales,0,1474,0.3609465833844179,0
20,65219,East,Admin,1,509,0.8977101933625049,1
31,45649,West,Tech,1,980,0.9050950404977401,0
53,39928,West,Tech,0,1583,0.45754333625263394,0
64,52941,South,Tech,1,1297,0.3576682378015845,0
41,40943,East,Sales,0,1182,0.7821041003022575,0
26,63776,South,Tech,0,980,0.22209076207992928,0
35,54644,North,Sales,1,1406,0.30112394991338837,0
35,57605,South,Tech,0,1261,0.09528617076163323,0
37,51796,South,Tech,1,618,0.9415291175621034,0
42,49479,West,Sales,1,1376,0.9649288587565473,0
30,27821,North,Admin,0,1065,0.21098747496401027,0
39,12507,North,HR,0,974,0.5673161855236751,0
25,49628,East,HR,1,1150,0.09543536811224759,0
57,57366,North,HR,0,1231,0.0,0
54,30154,South,Admin,1,588,0.5757872257271718,0
54,31222,North,HR,0,864,1.0,0
68,46676,South,HR,1,958,0.5220309057941922,0
24,54290,West,Admin,1,1228,0.5425029345238798,0
19,65212,East,Admin,1,515,0.7964625489413009,1
21,50400,North,HR,1,1131,0.3698901525372238,0
30,33405,North,Admin,1,1201,0.33019100627553416,0
53,74586,East,Admin,1,657,0.6602372154435068,1
58,16835,East,HR,0,893,0.818225873485196,0
50,64457,West,HR,1,611,0.6426314334551916,1
48,45249,South,Sales,0,981,0.6940176894458833,0
60,13643,East,Admin,0,1273,0.09195738908815845,0
50,38645,North,Admin,1,1219,0.5761202447103486,0
52,47191,South,HR,0,1356,0.1346756254257432,0
56,45253,South,Sales,0,979,0.7003727646733278,0
66,68008,North,HR,1,596,0.6484153864257804,1
67,67844,North,Tech,0,909,0.4069851223404372,0
36,49613,South,HR,1,741,0.0,0
42,37251,North,Tech,0,465,0.8962443967567971,0
59,45535,South,Tech,0,840,0.7954663421113994,0
53,33208,North,HR,0,1407,0.4639821478072451,0
59,74500,South,Tech,0,1419,0.08387448557221955,0
30,63988,North,Sales,1,906,0.6318510356842882,1
51,52001,West,Tech,1,897,0.7704303190120976,0
53,37945,North,HR,1,1211,0.6575082521624023,0
35,11133,South,Admin,0,1013,0.7760946664187989,0
33,66415,North,Sales,1,947,0.6392285232656367,0
54,59003,South,Tech,1,955,0.19081858989559058,0
35,52693,East,HR,0,531,0.25755959989557725,0
31,50274,East,Tech,0,823,0.46992201621031304,0
14,49419,North,HR,0,1321,0.9389111231928822,0
28,73153,South,HR,1,954,0.09075103696300078,0
40,38389,East,Admin,0,1142,0.11650723049618109,0
37,39963,East,Sales,1,787,0.6851986992921414,0
20,59874,North,Admin,0,1071,0.8510710456023449,0
34,52540,East,Sales,0,780,0.189310316157281,0
62,58896,West,Sales,0,539,0.4351182955844725,0
39,63342,East,HR,1,1133,0.24277171232130534,0
42,70875,South,HR,0,762,0.523700605827737,0
55,67544,East,Sales,1,1324,0.13649033366254085,0
52,86050,South,Sales,0,996,0.25831496982348456,0
37,33784,North,Sales,0,1170,0.19740033248839117,0
61,55657,West,Tech,1,698,0.2634729239408432,0
40,42031,East,HR,0,885,0.6104777247136194,0
54,50846,South,Tech,0,1445,0.82239922473525,0
43,28533,North,HR,0,1156,0.6787618201312313,0
49,45382,West,Sales,0,858,1.0,0
29,64074,North,Tech,1,973,0.46942699276294636,0
23,70769,South,HR,0,915,0.5649788145072399,0
39,73902,West,Admin,0,925,0.4810933692775071,0
35,55824,West,Sales,1,1349,0.1220796396520869,0
21,58963,West,Admin,1,1203,0.8198642351957786,1
58,74498,South,Tech,0,1417,0.07866537943972167,0
26,56290,West,Sales,0,1036,0.4854421150775721,0
50,41346,West,Sales,0,940,0.5453060677126846,0
29,72518,South,Tech,1,915,0.8278780636737434,1
37,55019,North,HR,0,1166,0.3963423970984268,0
47,47415,South,Tech,0,1107,0.6818720278077085,0
28,55935,West,Admin,0,1015,1.0,0
53,55726,North,Admin,1,638,0.3939876217139192,0
24,41353,East,Tech,1,1288,0.8321286177900324,0
56,45161,East,Tech,1,1353,0.38331550659239716,0
48,40798,West,HR,1,1203,0.17307650776289338,0
43,58858,North,HR,1,958,0.6177719068270529,1
32,75030,North,HR,1,1254,0.9645345069822374,1
40,58917,East,Sales,0,1147,0.7615685379394603,0
32,57613,South,Tech,0,1254,0.050614983103072025,0
61,76918,South,Admin,1,1087,0.4602742830744081,1
64,67782,East,Sales,0,949,0.07636212023134187,0
29,46335,North,HR,1,715,0.9675627030939483,0
33,80199,North,Tech,0,1619,0.07559138871825317,0
32,76967,North,Sales,0,771,0.738048767544559,0
31,54849,North,Sales,1,1098,0.7462606631903155,0
26,51935,West,Sales,1,1515,0.9221399236309353,0
20,48564,West,HR,1,1596,0.7407356676721135,0
25,59877,North,Admin,0,1065,0.9697991734985933,0
26,84365,North,Tech,1,646,0.17997553241263461,0
29,47350,South,Tech,1,1356,0.574797052724382,0
36,49613,South,HR,1,736,0.08167975335267265,0
32,42065,North,HR,1,998,0.03451709591997752,0
27,34642,North,Admin,0,641,0.05649857164266998,0
43,63161,South,Tech,1,434,0.38639223150000945,0
46,35023,North,HR,1,904,0.9568809696561619,0
49,40342,South,Sales,1,1569,0.5521511210973362,0
22,45971,South,Tech,0,674,0.8159100392843841,0
56,75256,West,Sales,0,1184,1.0,0
56,51837,East,Admin,0,1594,1.0,0
55,32856,West,Sales,0,1174,0.9110544338303894,0
66,65805,East,Sales,0,685,0.6123681457472179,0
21,22381,West,Sales,1,1356,0.34738671346801275,0
53,73209,East,Sales,0,1060,0.5847831168359404,0
50,51924,West,Admin,0,1292,0.5206803158464641,0
40,40342,South,Sales,1,1564,0.4060012739173633,0
49,50840,South,Tech,0,1661,0.3260292809855896,0
50,44004,East,HR,0,1319,0.20345821185030677,0
23,44412,North,Sales,1,1247,0.582801996907478,0
60,57430,West,Sales,1,1080,1.0,1
49,39427,South,HR,1,868,0.9567875034851948,0
33,38695,North,HR,0,1328,0.5240957880783286,0
20,9542,North,Tech,1,786,0.9916748476438507,0
21,52561,West,Tech,0,1258,0.07736117802467973,0
30,40052,North,Admin,0,1063,0.38744792970207415,0
54,56710,East,Tech,0,878,0.33340359460473723,0
27,53503,South,Admin,0,1010,0.5235643888080341,0
18,47785,West,Sales,0,1053,0.5198090432914751,0
20,63426,West,Admin,1,1126,0.10225841942169484,0
33,44175,East,Admin,0,664,0.4991752372238331,0
30,50276,West,Sales,0,1264,0.04569792240184018,0
34,77699,South,Sales,0,690,0.3569985377864241,0
28,43560,South,Admin,1,883,0.8986694130255823,0
57,46314,North,Tech,1,1362,0.22722181269099007,0
52,65740,West,HR,1,777,0.7918992811388751,1
47,78706,East,Admin,0,1697,0.9173139731179487,0
49,45250,South,Sales,0,980,0.6956781425568608,0
29,76044,South,HR,1,1081,0.40837695982571987,0
29,11137,South,Admin,0,1018,0.7607047195058136,0
40,59114,West,Tech,0,430,0.3651972808758418,0
44,54027,South,Admin,0,1231,0.15346237335370067,0
33,29971,South,Tech,0,1184,0.2970005518364288,0
24,35407,North,Sales,0,1055,0.3412829894425683,0
54,42736,West,HR,1,1379,0.8027633225333947,0
18,59310,West,Tech,0,1727,0.03777129935858532,0
48,39780,South,Admin,0,1159,0.6323074647299722,0
46,30327,South,HR,0,645,0.7472645504743771,0
16,65343,South,HR,1,495,0.487857948745389,1
35,39858,South,Sales,0,561,0.21332321910886878,0
47,40261,South,HR,0,125,0.05038115683530857,0
54,65568,West,HR,0,972,0.2958212778873739,0
33,34021,West,HR,1,939,0.8308207362618224,0
20,40647,North,HR,0,1340,0.8568442663118487,0
43,39244,West,Tech,1,503,0.4403203766378541,0
30,38335,South,Admin,1,848,0.7222372543015905,0
58,21943,South,HR,1,979,0.7205486097985444,0
44,20093,West,Tech,1,1049,0.2266030352014053,0
25,42597,North,HR,0,1453,0.18706993093792065,0
25,73608,North,Admin,1,1229,0.0,0
24,27817,West,Admin,0,867,0.21059469766478411,0
53,39920,West,Tech,0,1577,0.45255031002516605,0
33,58916,East,Sales,0,1146,0.6949040327218132,0
25,51566,South,Admin,0,1061,0.43519397282744726,0
58,32619,South,Tech,1,430,0.8839468155905738,0
40,38208,East,Sales,0,1149,0.6428051603048992,0
40,82473,East,Sales,0,1019,0.2730661830026139,0
52,67239,West,HR,1,1272,0.523570514172891,0
35,33119,East,HR,0,575,0.5710134876881967,0
24,73131,North,Tech,1,957,0.6083268704213334,1
22,50271,East,Tech,0,821,0.526275104523577,0
25,40432,North,Admin,1,638,0.4020340999804985,0
58,63045,West,Sales,0,1516,0.8675836976843305,0
58,65099,South,Admin,0,1119,0.3299647836141815,0
51,50159,North,HR,0,824,0.09039419090194237,0
59,37163,South,Tech,1,1085,0.3012791113551546,0
61,58282,East,HR,0,1035,0.5456653350185378,0
38,49940,South,Sales,0,534,0.8175638576777038,0
55,31613,West,HR,1,1129,0.7600830856828797,0
52,65558,West,HR,0,968,0.28039142615703316,0
38,35421,South,Sales,0,1326,0.6214259145948055,0
33,65144,West,HR,1,1590,0.42945738830772506,0
43,39306,South,Tech,1,993,0.22502051211510393,0
49,67952,North,Admin,0,667,0.8191509957703624,0
61,53512,West,Tech,0,388,0.4214381678551053,0
24,46336,North,HR,1,713,0.9514784266641568,0
50,81325,West,Sales,0,1629,0.8222873934842118,0
68,55715,North,Admin,0,1179,0.8326022213394643,0
14,69173,South,Tech,0,641,0.33151178261650716,0
57,42136,West,Sales,1,1225,0.8691953433834668,0
36,75148,South,HR,1,806,0.4620702522423253,0
57,42983,West,HR,0,1027,0.924499953143726,0
21,57184,North,Admin,1,1103,0.05294180035067614,0
24,47410,West,HR,0,1635,0.9548296557572097,0
62,43508,South,Sales,1,1133,0.6938434446442459,0
63,83786,West,Sales,1,1054,1.0,1
46,59496,West,Admin,0,875,0.6075562396724192,0
50,47411,South,Tech,0,1106,0.6786974106067353,0
29,47902,North,Tech,0,692,0.7533143235909872,0
48,76939,South,Tech,1,1494,0.36168347617298946,0
63,33779,South,HR,1,828,0.6101687531928487,0
62,54796,East,Admin,1,967,0.5137067036476958,0
21,53534,East,HR,0,766,0.0,0
62,59748,South,Admin,1,131,0.576823492490485,1
22,50408,North,HR,1,1132,0.33902159701421547,0
54,54819,East,Tech,0,1212,0.26846672929199256,0
49,53363,West,Sales,1,1065,0.07182608599263013,0
22,59731,East,Sales,1,1110,0.3874177306763543,0
31,84060,West,HR,1,726,0.3341882836412854,0
64,33944,West,Tech,0,508,0.8803236193708008,0
63,62500,East,HR,0,1570,0.2840122481920061,0
57,45164,East,Tech,1,1358,0.4349016409127041,0
29,60499,West,Sales,0,1083,0.7690549396185868,0
37,65459,North,Admin,1,1506,0.9514876545343829,1
36,39662,West,Admin,1,1206,0.7954702916596529,0
16,65337,South,HR,1,499,0.48820322964779156,1
21,58958,West,Admin,1,1203,0.9396844162592738,1
35,11130,South,Admin,0,1018,0.6540484426469126,0
48,54078,West,HR,0,870,0.27205557601475183,0
21,64729,West,Tech,1,1120,0.8818812568428243,1
63,57437,West,Sales,1,1078,1.0,1
46,45458,West,Sales,1,1443,0.8973789238029408,0
30,45962,South,Tech,0,668,0.7284228125112062,0
46,76322,West,Sales,1,1197,0.0935709590455841,0
54,50211,East,HR,1,751,0.11927636528471064,0
24,47793,North,Admin,1,620,0.21460317250419625,0
60,73660,East,Sales,1,890,0.7325174164981848,1
21,29792,North,HR,0,767,0.3287957804550734,0
26,48769,South,Tech,0,650,0.6874151197447799,0
56,72563,East,Sales,0,798,0.11560791112694829,0
33,52948,East,Admin,1,604,0.3256535649968987,0
28,43302,South,Admin,0,764,0.46917380242345497,0
51,77702,East,Tech,0,1385,0.4595427574573521,0
63,53612,North,Sales,1,1108,0.2350972579795074,0
65,75446,North,HR,1,1393,0.6066290275622581,1
23,49320,East,Sales,0,1394,0.6486132192029583,0
25,68416,West,Admin,1,1048,0.7168955380040235,1
53,63061,East,HR,0,943,0.7507888691184132,0
33,46958,East,Admin,0,771,0.09077494318441787,0
58,53648,North,HR,1,1095,0.16351396561818915,0
52,56384,West,Sales,0,1210,0.8060263734701136,0
59,42678,North,Admin,0,1186,0.43392619230370155,0
25,75533,North,Admin,0,785,0.6610972664189559,0
17,68195,South,Admin,0,694,0.020562694070994862,0
30,49257,North,HR,0,591,0.6963349214535036,0
69,54902,South,Sales,1,638,0.13800698191744626,0
46,61789,North,Tech,1,874,0.45221581899102115,0
46,50206,East,HR,1,747,0.10921626408081432,0
53,47408,South,Tech,0,1112,0.6598805346932257,0
42,51876,East,HR,0,798,0.2639695579967055,0
47,39625,North,Sales,0,1037,0.8400697795409063,0
23,72944,North,HR,0,540,0.8564014194493158,0
40,42155,South,Tech,1,1052,0.0,0
51,74209,South,Admin,0,692,0.10874048858861847,0
34,55828,West,Sales,1,1356,0.13443364928894808,0
26,45358,North,Tech,0,1310,0.013372337344479665,0
20,69179,South,Tech,0,638,0.27738282202418396,0
37,57839,South,Admin,0,870,0.1727284212636536,0
32,43401,East,Sales,0,856,0.7630331132201374,0
68,58551,East,Admin,1,966,0.3991075160233721,0
21,75536,North,Admin,0,784,0.6041684795960499,0
44,52771,North,Admin,0,759,0.43977418929587114,0
36,38214,East,Sales,0,1157,0.7071152381768071,0
38,65756,East,Sales,0,1253,0.5146323407411014,0
36,11693,South,Tech,0,1190,0.10022751658346787,0
46,71800,South,HR,0,1138,0.5332154819368667,0
44,42034,East,HR,0,882,0.4888735756614511,0
23,53289,South,HR,0,820,0.8040838835750288,0
15,41351,East,Tech,1,1284,0.8658343173953532,0
25,59734,East,Sales,1,1105,0.4417998373442805,0
52,89486,North,Tech,0,927,0.6745243104039789,0
30,44175,East,Admin,0,669,0.6029254917341572,0
33,53361,North,Tech,1,890,0.15196771227050881,0
32,46628,South,HR,1,606,0.12441427341477454,0
64,75084,North,Tech,0,873,0.40812309867463265,0
38,68576,West,Tech,0,1045,0.677133912189016,0
27,30580,North,Tech,1,1348,0.2757509871237843,0
39,46947,South,Sales,0,621,0.18431556388384504,0
36,60626,North,Sales,0,787,0.061519920225364996,0
41,42160,South,Sales,1,836,0.016375665321669786,0
50,58454,West,Sales,0,709,0.3556025868424163,0
26,41618,East,HR,0,1288,0.5260639798228015,0
39,55985,East,Admin,1,495,0.6665179280431318,1
25,54011,East,Tech,1,1149,0.5382031931702094,0
46,42681,South,Tech,1,985,0.0,0
35,53355,North,HR,0,932,0.4520793844435269,0
32,66336,South,HR,1,963,0.6781244018626901,1
69,55526,North,Tech,1,652,0.4470143929211184,0
45,34873,North,Tech,0,926,0.10134510105486902,0
52,42239,East,Tech,0,253,0.7037744556864487,0
24,42597,North,HR,0,1449,0.2591138840238485,0
60,73663,East,Sales,1,887,0.6140213171885693,1
17,41427,West,Admin,0,1275,0.3582266213086212,0
51,50217,East,HR,1,1370,0.2307593820538747,0
24,75530,North,Admin,0,782,0.6596642050097041,0
32,29968,South,Tech,0,1176,0.27189122749995365,0
36,56120,South,Tech,0,1197,0.9482187945533769,0
25,63989,North,Sales,1,901,0.722271726703295,1
52,37728,South,HR,0,1088,0.5240469787746626,0
53,61298,South,Admin,0,1223,0.6868713341447186,0
46,52111,West,Sales,1,787,0.772980000147559,0
33,69073,North,Tech,1,1110,0.8813845926411402,1
37,59721,North,Sales,0,739,0.016800262664862214,0
20,34656,North,Tech,0,1278,0.6541327385148774,0
64,26653,East,HR,1,1207,0.9851294625942785,0
27,44526,South,Sales,0,931,0.840724361899317,0
50,48786,East,Sales,1,1319,0.15545093904521182,0
56,44566,East,Sales,0,725,0.9831883049698409,0
59,38671,East,Admin,0,928,0.7064924474065558,0
40,55983,East,Admin,1,501,0.6780389226633597,1
51,54196,West,HR,0,980,0.0,0
22,60521,South,HR,0,959,0.0,0
58,49509,South,Admin,0,374,0.063075694649053,0
21,66182,North,Tech,1,1194,0.5340608690909079,0
32,50233,South,Admin,1,954,0.5554657833150775,0
50,51713,South,HR,1,966,0.2658581981950922,0
25,50322,South,Tech,0,1665,0.47106430880376465,0
54,54892,West,Admin,1,878,0.23376730706729287,0
27,45368,East,Sales,1,520,0.24375297020779185,0
49,23584,North,Tech,0,1097,0.9426313451863018,0
28,42589,North,HR,0,1454,0.23579390649160292,0
48,38694,West,HR,0,927,0.6428300931996179,0
45,19432,West,Sales,1,921,0.7859556031858379,0
48,70727,North,HR,0,784,0.08293392050488224,0
20,55736,West,HR,0,760,0.7010078149898844,0
35,59490,East,Sales,1,1216,0.5448506123344251,1
38,26443,South,HR,1,715,0.47825216506432994,0
53,55726,North,Admin,1,638,0.4406977440305587,0
21,37407,South,Admin,1,1220,0.7702415077830083,0
28,67236,South,Sales,0,1265,0.5493275832191149,0
57,67835,North,Tech,1,843,0.0,0
62,39983,North,Tech,0,1371,0.4865114582085968,0
48,70881,South,HR,0,754,0.544470301000052,0
60,37160,South,Tech,1,1086,0.3347983030459327,0
23,64012,East,Tech,0,1032,0.13315480194370807,0
44,48794,East,Sales,1,1320,0.15693911036101837,0
28,47798,North,Admin,1,620,0.31269808654073195,0
22,72947,North,HR,0,547,0.6610140276330558,0
45,49300,East,Tech,1,746,0.1516002667677065,0
24,18901,South,HR,0,362,0.10460248353417184,0
35,66085,North,Tech,0,812,0.9367473842997234,0
33,40910,West,Sales,0,552,0.6507842159852354,0
55,53736,South,Admin,1,1142,0.5841776436054391,0
48,41733,West,Tech,0,605,0.4113514735635131,0
41,32452,West,Admin,1,1073,0.276272820022064,0
59,55916,North,HR,1,957,0.8624651192479786,1
61,39501,North,Tech,0,1450,0.5165574316815301,0
42,61190,North,Admin,1,771,0.10090111429170655,0
66,35500,West,HR,1,1687,0.15297414357461075,0
49,52766,North,Admin,0,766,0.42510729298255034,0
57,56210,South,Admin,1,972,0.4530492712066669,0
23,53812,West,Admin,1,812,0.5535944232651246,0
21,30579,North,Tech,1,1352,0.37244193875515,0
22,64116,West,Sales,1,582,0.5315010276136292,1
44,30852,South,Admin,0,1563,0.6157490547898996,0
46,41396,North,Tech,1,397,0.41360145873515647,0
52,73662,East,Sales,1,888,0.6918702150999396,1
43,65795,West,Admin,0,602,0.8588691077078007,0
27,43113,South,Admin,0,1094,0.46579129956653503,0
37,71604,South,Sales,1,769,0.8905633611060011,1
52,35314,South,HR,0,749,0.7589336942972285,0
45,53018,North,Sales,1,669,0.1755817552214488,0
30,59684,West,HR,0,1312,0.7469911331977346,0
61,35152,North,Admin,1,1568,0.6456032059391641,0
42,58153,East,Admin,0,1068,0.4552922683346152,0
40,76941,South,Tech,1,1484,0.30865500711643823,0
53,65093,South,Admin,0,1115,0.35742484052593243,0
36,63348,East,HR,1,1139,0.2883391706264953,0
47,24463,North,Tech,0,937,0.4545310715133286,0
64,75916,West,Admin,1,620,0.4334697440101187,0
26,64766,North,Sales,0,1125,0.7097089327899204,0
49,44188,West,Sales,0,1546,0.0,0
27,50449,West,Admin,0,857,0.5723766718749871,0
16,36152,North,Sales,1,757,0.37939911316058367,0
44,32451,West,Admin,1,1068,0.3211672636064754,0
45,56324,South,Admin,1,924,0.37960162889821053,0
48,52800,East,Admin,1,1393,0.3960644654224947,0
56,41976,East,Admin,0,1214,0.24170635436042823,0
